filename,category,fold,recording_id
Mussel boat/48__23_07_13_H3_bateero3_interf_seg5.wav,Mussel boat,5,48__23_07_13_H3_bateero3_interf
Mussel boat/48__23_07_13_H3_bateero3_interf_seg6.wav,Mussel boat,1,48__23_07_13_H3_bateero3_interf
Mussel boat/48__23_07_13_H3_bateero3_interf_seg7.wav,Mussel boat,2,48__23_07_13_H3_bateero3_interf
Mussel boat/48__23_07_13_H3_bateero3_interf_seg8.wav,Mussel boat,3,48__23_07_13_H3_bateero3_interf
Mussel boat/48__23_07_13_H3_bateero3_interf_seg9.wav,Mussel boat,4,48__23_07_13_H3_bateero3_interf
Mussel boat/48__23_07_13_H3_bateero3_interf_seg10.wav,Mussel boat,5,48__23_07_13_H3_bateero3_interf
Mussel boat/48__23_07_13_H3_bateero3_interf_seg11.wav,Mussel boat,1,48__23_07_13_H3_bateero3_interf
Mussel boat/48__23_07_13_H3_bateero3_interf_seg12.wav,Mussel boat,2,48__23_07_13_H3_bateero3_interf
Mussel boat/48__23_07_13_H3_bateero3_interf_seg13.wav,Mussel boat,3,48__23_07_13_H3_bateero3_interf
Mussel boat/48__23_07_13_H3_bateero3_interf_seg14.wav,Mussel boat,4,48__23_07_13_H3_bateero3_interf
Mussel boat/48__23_07_13_H3_bateero3_interf_seg15.wav,Mussel boat,5,48__23_07_13_H3_bateero3_interf
Mussel boat/48__23_07_13_H3_bateero3_interf_seg16.wav,Mussel boat,1,48__23_07_13_H3_bateero3_interf
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg1.wav,Mussel boat,1,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg2.wav,Mussel boat,2,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg3.wav,Mussel boat,3,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg4.wav,Mussel boat,4,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg5.wav,Mussel boat,5,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg6.wav,Mussel boat,1,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg7.wav,Mussel boat,2,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg8.wav,Mussel boat,3,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg9.wav,Mussel boat,4,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg10.wav,Mussel boat,5,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg11.wav,Mussel boat,1,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg12.wav,Mussel boat,2,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg13.wav,Mussel boat,3,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg14.wav,Mussel boat,4,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg15.wav,Mussel boat,5,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg16.wav,Mussel boat,1,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg17.wav,Mussel boat,2,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg18.wav,Mussel boat,3,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg19.wav,Mussel boat,4,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg20.wav,Mussel boat,5,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg21.wav,Mussel boat,1,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg22.wav,Mussel boat,2,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg23.wav,Mussel boat,3,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg24.wav,Mussel boat,4,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg25.wav,Mussel boat,5,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg26.wav,Mussel boat,1,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg27.wav,Mussel boat,2,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg28.wav,Mussel boat,3,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg29.wav,Mussel boat,4,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg30.wav,Mussel boat,5,66__23_07_13_H3_Pesquerito2_Velero
Mussel boat/66__23_07_13_H3_Pesquerito2_Velero_seg31.wav,Mussel boat,1,66__23_07_13_H3_Pesquerito2_Velero
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg1.wav,Ocean liner,1,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg2.wav,Ocean liner,2,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg3.wav,Ocean liner,3,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg4.wav,Ocean liner,4,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg5.wav,Ocean liner,5,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg6.wav,Ocean liner,1,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg7.wav,Ocean liner,2,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg8.wav,Ocean liner,3,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg9.wav,Ocean liner,4,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg10.wav,Ocean liner,5,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg11.wav,Ocean liner,1,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg12.wav,Ocean liner,2,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg13.wav,Ocean liner,3,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg14.wav,Ocean liner,4,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg15.wav,Ocean liner,5,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg16.wav,Ocean liner,1,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg17.wav,Ocean liner,2,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg18.wav,Ocean liner,3,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg19.wav,Ocean liner,4,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg20.wav,Ocean liner,5,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg21.wav,Ocean liner,1,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg22.wav,Ocean liner,2,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg23.wav,Ocean liner,3,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg24.wav,Ocean liner,4,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg25.wav,Ocean liner,5,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg26.wav,Ocean liner,1,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg27.wav,Ocean liner,2,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg28.wav,Ocean liner,3,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg29.wav,Ocean liner,4,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg30.wav,Ocean liner,5,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg31.wav,Ocean liner,1,16__10_07_13_mscOpera_InicioSalida
Ocean liner/16__10_07_13_mscOpera_InicioSalida_seg32.wav,Ocean liner,2,16__10_07_13_mscOpera_InicioSalida
Ocean liner/22__19_07_13_adventure_maniobra_seg1.wav,Ocean liner,1,22__19_07_13_adventure_maniobra
Ocean liner/22__19_07_13_adventure_maniobra_seg2.wav,Ocean liner,2,22__19_07_13_adventure_maniobra
Ocean liner/22__19_07_13_adventure_maniobra_seg3.wav,Ocean liner,3,22__19_07_13_adventure_maniobra
Ocean liner/22__19_07_13_adventure_maniobra_seg4.wav,Ocean liner,4,22__19_07_13_adventure_maniobra
Ocean liner/22__19_07_13_adventure_maniobra_seg5.wav,Ocean liner,5,22__19_07_13_adventure_maniobra
Ocean liner/22__19_07_13_adventure_maniobra_seg6.wav,Ocean liner,1,22__19_07_13_adventure_maniobra
Ocean liner/22__19_07_13_adventure_maniobra_seg7.wav,Ocean liner,2,22__19_07_13_adventure_maniobra
Ocean liner/22__19_07_13_adventure_maniobra_seg8.wav,Ocean liner,3,22__19_07_13_adventure_maniobra
Ocean liner/22__19_07_13_adventure_maniobra_seg9.wav,Ocean liner,4,22__19_07_13_adventure_maniobra
Ocean liner/22__19_07_13_adventure_maniobra_seg10.wav,Ocean liner,5,22__19_07_13_adventure_maniobra
Ocean liner/23__19_07_13_adventure_parado_seg1.wav,Ocean liner,1,23__19_07_13_adventure_parado
Ocean liner/24__19_07_13_adventureFrenando_duda_seg1.wav,Ocean liner,1,24__19_07_13_adventureFrenando_duda
Ocean liner/24__19_07_13_adventureFrenando_duda_seg2.wav,Ocean liner,2,24__19_07_13_adventureFrenando_duda
Ocean liner/24__19_07_13_adventureFrenando_duda_seg3.wav,Ocean liner,3,24__19_07_13_adventureFrenando_duda
Ocean liner/24__19_07_13_adventureFrenando_duda_seg4.wav,Ocean liner,4,24__19_07_13_adventureFrenando_duda
Ocean liner/24__19_07_13_adventureFrenando_duda_seg5.wav,Ocean liner,5,24__19_07_13_adventureFrenando_duda
Ocean liner/24__19_07_13_adventureFrenando_duda_seg6.wav,Ocean liner,1,24__19_07_13_adventureFrenando_duda
Ocean liner/24__19_07_13_adventureFrenando_duda_seg7.wav,Ocean liner,2,24__19_07_13_adventureFrenando_duda
Ocean liner/24__19_07_13_adventureFrenando_duda_seg8.wav,Ocean liner,3,24__19_07_13_adventureFrenando_duda
Ocean liner/69__23_07_13_H2_costaVoyager_seg1.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg2.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg3.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg4.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg5.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg6.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg7.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg8.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg9.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg10.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg11.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg12.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg13.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg14.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg15.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg16.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg17.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg18.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg19.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg20.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg21.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg22.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg23.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg24.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg25.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg26.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg27.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg28.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg29.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg30.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg31.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg32.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg33.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg34.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg35.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg36.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg37.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg38.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg39.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg40.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg41.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg42.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg43.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg44.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg45.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg46.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg47.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg48.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg49.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg50.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg51.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg52.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg53.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg54.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg55.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg56.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg57.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg58.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg59.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg60.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg61.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg62.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg63.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg64.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg65.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg66.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg67.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg68.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg69.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg70.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg71.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg72.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg73.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg74.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg75.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg76.wav,Ocean liner,1,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg77.wav,Ocean liner,2,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg78.wav,Ocean liner,3,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg79.wav,Ocean liner,4,69__23_07_13_H2_costaVoyager
Ocean liner/69__23_07_13_H2_costaVoyager_seg80.wav,Ocean liner,5,69__23_07_13_H2_costaVoyager
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg1.wav,Ocean liner,1,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg2.wav,Ocean liner,2,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg3.wav,Ocean liner,3,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg4.wav,Ocean liner,4,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg5.wav,Ocean liner,5,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg6.wav,Ocean liner,1,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg7.wav,Ocean liner,2,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg8.wav,Ocean liner,3,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg9.wav,Ocean liner,4,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg10.wav,Ocean liner,5,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg11.wav,Ocean liner,1,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg12.wav,Ocean liner,2,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg13.wav,Ocean liner,3,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg14.wav,Ocean liner,4,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg15.wav,Ocean liner,5,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg16.wav,Ocean liner,1,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg17.wav,Ocean liner,2,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg18.wav,Ocean liner,3,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg19.wav,Ocean liner,4,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg20.wav,Ocean liner,5,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg21.wav,Ocean liner,1,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg22.wav,Ocean liner,2,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg23.wav,Ocean liner,3,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg24.wav,Ocean liner,4,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg25.wav,Ocean liner,5,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg26.wav,Ocean liner,1,71__23_07_13_H3_Discovery_UK_DUDA
Ocean liner/71__23_07_13_H3_Discovery_UK_DUDA_seg27.wav,Ocean liner,2,71__23_07_13_H3_Discovery_UK_DUDA
Passengers/10__10_07_13_marDeOnza_Sale_seg1.wav,Passengers,1,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg2.wav,Passengers,2,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg3.wav,Passengers,3,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg4.wav,Passengers,4,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg5.wav,Passengers,5,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg6.wav,Passengers,1,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg7.wav,Passengers,2,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg8.wav,Passengers,3,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg9.wav,Passengers,4,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg10.wav,Passengers,5,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg11.wav,Passengers,1,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg12.wav,Passengers,2,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg13.wav,Passengers,3,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg14.wav,Passengers,4,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg15.wav,Passengers,5,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg16.wav,Passengers,1,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg17.wav,Passengers,2,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg18.wav,Passengers,3,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg19.wav,Passengers,4,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg20.wav,Passengers,5,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg21.wav,Passengers,1,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg22.wav,Passengers,2,10__10_07_13_marDeOnza_Sale
